Year,Entidad federativa,Sexo (t-h-m-na),Intoxicaciones_grupo de edad,GeoCode,Value
2015,Jalisco,Hombres,De 0 a 4 años,14,0.263578927391913
2014,Jalisco,Hombres,De 0 a 4 años,14,1.04844607186574
2013,Jalisco,Hombres,De 0 a 4 años,14,0.521482470366759
2012,Jalisco,Hombres,De 0 a 4 años,14,0.0
2011,Jalisco,Hombres,De 0 a 4 años,14,0.0
2010,Jalisco,Hombres,De 0 a 4 años,14,1.02897331614948
2009,Jalisco,Hombres,De 0 a 4 años,14,0.770485277310493
2008,Jalisco,Hombres,De 0 a 4 años,14,0.256777645965253
2007,Jalisco,Hombres,De 0 a 4 años,14,0.513765050104936
2006,Jalisco,Hombres,De 0 a 4 años,14,0.514263086709899
2005,Jalisco,Hombres,De 0 a 4 años,14,1.03131856657032
2004,Jalisco,Hombres,De 0 a 4 años,14,1.55361123985945
2003,Jalisco,Hombres,De 0 a 4 años,14,0.779206611827837
2002,Jalisco,Hombres,De 0 a 4 años,14,0.780471560917106
2001,Jalisco,Hombres,De 0 a 4 años,14,1.04117319395495
2000,Jalisco,Hombres,De 0 a 4 años,14,0.0
1999,Jalisco,Hombres,De 0 a 4 años,14,1.29700340333693
1998,Jalisco,Hombres,De 0 a 4 años,14,1.28898868525732
2021,Jalisco,Hombres,De 5 a 9 años,14,0.8001664346184011
2020,Jalisco,Hombres,De 5 a 9 años,14,0.0
2019,Jalisco,Hombres,De 5 a 9 años,14,0.0
2018,Jalisco,Hombres,De 5 a 9 años,14,0.265162664036253
2017,Jalisco,Hombres,De 5 a 9 años,14,0.0
2016,Jalisco,Hombres,De 5 a 9 años,14,0.264421551414126
2015,Jalisco,Hombres,De 5 a 9 años,14,0.264036162392801
2014,Jalisco,Hombres,De 5 a 9 años,14,1.31839503861579
2013,Jalisco,Hombres,De 5 a 9 años,14,0.0
2012,Jalisco,Hombres,De 5 a 9 años,14,0.0
2011,Jalisco,Hombres,De 5 a 9 años,14,0.263935114191527
2010,Jalisco,Hombres,De 5 a 9 años,14,0.0
2009,Jalisco,Hombres,De 5 a 9 años,14,0.0
2008,Jalisco,Hombres,De 5 a 9 años,14,0.0
2007,Jalisco,Hombres,De 5 a 9 años,14,0.0
2006,Jalisco,Hombres,De 5 a 9 años,14,0.532861573220509
2005,Jalisco,Hombres,De 5 a 9 años,14,0.0
2004,Jalisco,Hombres,De 5 a 9 años,14,0.531257885859243
2003,Jalisco,Hombres,De 5 a 9 años,14,0.0
2002,Jalisco,Hombres,De 5 a 9 años,14,0.264735859795889
2001,Jalisco,Hombres,De 5 a 9 años,14,0.264781422935367
2000,Jalisco,Hombres,De 5 a 9 años,14,0.0
1999,Jalisco,Hombres,De 5 a 9 años,14,0.265597900714193
1998,Jalisco,Hombres,De 5 a 9 años,14,0.795986107389139
2021,Jalisco,Hombres,De 10 a 14 años,14,0.265618359541011
2020,Jalisco,Hombres,De 10 a 14 años,14,0.0
2019,Jalisco,Hombres,De 10 a 14 años,14,0.0
2018,Jalisco,Hombres,De 10 a 14 años,14,0.0
2017,Jalisco,Hombres,De 10 a 14 años,14,0.0
2016,Jalisco,Hombres,De 10 a 14 años,14,0.0
2015,Jalisco,Hombres,De 10 a 14 años,14,0.0
2014,Jalisco,Hombres,De 10 a 14 años,14,0.0
2013,Jalisco,Hombres,De 10 a 14 años,14,0.0
2012,Jalisco,Hombres,De 10 a 14 años,14,0.267863121944686
2011,Jalisco,Hombres,De 10 a 14 años,14,0.537230041903943
2010,Jalisco,Hombres,De 10 a 14 años,14,0.268990746718313
2009,Jalisco,Hombres,De 10 a 14 años,14,0.0
2008,Jalisco,Hombres,De 10 a 14 años,14,0.0
2007,Jalisco,Hombres,De 10 a 14 años,14,0.0
2006,Jalisco,Hombres,De 10 a 14 años,14,0.53846236686518
2005,Jalisco,Hombres,De 10 a 14 años,14,0.269724260888094
2004,Jalisco,Hombres,De 10 a 14 años,14,0.540954297476178
2003,Jalisco,Hombres,De 10 a 14 años,14,0.0
2002,Jalisco,Hombres,De 10 a 14 años,14,0.272903419479846
2001,Jalisco,Hombres,De 10 a 14 años,14,0.548653193573077
2000,Jalisco,Hombres,De 10 a 14 años,14,0.551149422119831
1999,Jalisco,Hombres,De 10 a 14 años,14,0.276120289042719
1998,Jalisco,Hombres,De 10 a 14 años,14,0.276108853154268
2021,Jalisco,Hombres,De 15 a 19 años,14,0.265734117071823
2020,Jalisco,Hombres,De 15 a 19 años,14,0.0
2019,Jalisco,Hombres,De 15 a 19 años,14,0.2665209685372
2018,Jalisco,Hombres,De 15 a 19 años,14,0.266983487071325
2017,Jalisco,Hombres,De 15 a 19 años,14,0.0
2016,Jalisco,Hombres,De 15 a 19 años,14,0.0
2015,Jalisco,Hombres,De 15 a 19 años,14,0.0
2014,Jalisco,Hombres,De 15 a 19 años,14,0.0
2013,Jalisco,Hombres,De 15 a 19 años,14,0.267612229878905
2012,Jalisco,Hombres,De 15 a 19 años,14,0.536302302882089
2011,Jalisco,Hombres,De 15 a 19 años,14,0.538701675092859
2010,Jalisco,Hombres,De 15 a 19 años,14,0.542845432905662
2009,Jalisco,Hombres,De 15 a 19 años,14,0.274422957126901
2008,Jalisco,Hombres,De 15 a 19 años,14,0.278359239299871
2007,Jalisco,Hombres,De 15 a 19 años,14,0.282415670680735
2006,Jalisco,Hombres,De 15 a 19 años,14,0.0
2005,Jalisco,Hombres,De 15 a 19 años,14,0.0
2004,Jalisco,Hombres,De 15 a 19 años,14,0.29035920337049
2003,Jalisco,Hombres,De 15 a 19 años,14,0.584723513486648
2002,Jalisco,Hombres,De 15 a 19 años,14,0.295182910090237
2001,Jalisco,Hombres,De 15 a 19 años,14,0.29842906937879
2000,Jalisco,Hombres,De 15 a 19 años,14,0.60190744469223
1999,Jalisco,Hombres,De 15 a 19 años,14,0.906777253190345
1998,Jalisco,Hombres,De 15 a 19 años,14,0.909374744238353
2021,Jalisco,Hombres,De 20 a 24 años,14,0.271711073313082
2020,Jalisco,Hombres,De 20 a 24 años,14,1.08553176130242
2019,Jalisco,Hombres,De 20 a 24 años,14,1.35391280801516
2018,Jalisco,Hombres,De 20 a 24 años,14,0.270154906823573
2017,Jalisco,Hombres,De 20 a 24 años,14,0.269830519450733
2016,Jalisco,Hombres,De 20 a 24 años,14,0.270122068162603
2015,Jalisco,Hombres,De 20 a 24 años,14,0.0
2014,Jalisco,Hombres,De 20 a 24 años,14,0.82390647013751
2013,Jalisco,Hombres,De 20 a 24 años,14,0.278765070736637
2012,Jalisco,Hombres,De 20 a 24 años,14,0.567694761880432
2011,Jalisco,Hombres,De 20 a 24 años,14,0.289885321366867
2010,Jalisco,Hombres,De 20 a 24 años,14,0.296520333881896
2009,Jalisco,Hombres,De 20 a 24 años,14,0.607206939160901
2008,Jalisco,Hombres,De 20 a 24 años,14,0.9339568013847468
2007,Jalisco,Hombres,De 20 a 24 años,14,0.318674314850223
2006,Jalisco,Hombres,De 20 a 24 años,14,0.325179987122872
2005,Jalisco,Hombres,De 20 a 24 años,14,0.330519510566709
2004,Jalisco,Hombres,De 20 a 24 años,14,0.334877116841975
2003,Jalisco,Hombres,De 20 a 24 años,14,2.37472478635958
2002,Jalisco,Hombres,De 20 a 24 años,14,1.03047102830704
2001,Jalisco,Hombres,De 20 a 24 años,14,0.693683319690895
2000,Jalisco,Hombres,De 20 a 24 años,14,1.04405203555345
1999,Jalisco,Hombres,De 20 a 24 años,14,2.08633243621039
1998,Jalisco,Hombres,De 20 a 24 años,14,1.39236012002144
2021,Jalisco,Hombres,De 25 a 29 años,14,0.0
2020,Jalisco,Hombres,De 25 a 29 años,14,0.0
2019,Jalisco,Hombres,De 25 a 29 años,14,0.0
2018,Jalisco,Hombres,De 25 a 29 años,14,0.0
2017,Jalisco,Hombres,De 25 a 29 años,14,0.287390181027075
2016,Jalisco,Hombres,De 25 a 29 años,14,0.585430393789754
2015,Jalisco,Hombres,De 25 a 29 años,14,0.0
2014,Jalisco,Hombres,De 25 a 29 años,14,0.611678783003893
2013,Jalisco,Hombres,De 25 a 29 años,14,0.313212558570748
2012,Jalisco,Hombres,De 25 a 29 años,14,0.0
2011,Jalisco,Hombres,De 25 a 29 años,14,1.64517519470648
2010,Jalisco,Hombres,De 25 a 29 años,14,0.337172605400156
2009,Jalisco,Hombres,De 25 a 29 años,14,0.0
2008,Jalisco,Hombres,De 25 a 29 años,14,1.06314741247639
2007,Jalisco,Hombres,De 25 a 29 años,14,1.08581169853524
2006,Jalisco,Hombres,De 25 a 29 años,14,1.10345233453732
2005,Jalisco,Hombres,De 25 a 29 años,14,0.7430358960641389
2004,Jalisco,Hombres,De 25 a 29 años,14,0.7472668714177889
2003,Jalisco,Hombres,De 25 a 29 años,14,1.12657015715654
2002,Jalisco,Hombres,De 25 a 29 años,14,1.51100769102915
2001,Jalisco,Hombres,De 25 a 29 años,14,1.14217401401828
2000,Jalisco,Hombres,De 25 a 29 años,14,2.30699133724753
1999,Jalisco,Hombres,De 25 a 29 años,14,0.38941871468459
1998,Jalisco,Hombres,De 25 a 29 años,14,0.39624361057178
2021,Jalisco,Hombres,De 30 a 34 años,14,0.598852598421425
2020,Jalisco,Hombres,De 30 a 34 años,14,0.610757889465037
2019,Jalisco,Hombres,De 30 a 34 años,14,0.0
2018,Jalisco,Hombres,De 30 a 34 años,14,0.0
2017,Jalisco,Hombres,De 30 a 34 años,14,0.651699305940239
2016,Jalisco,Hombres,De 30 a 34 años,14,0.333411129263495
2015,Jalisco,Hombres,De 30 a 34 años,14,0.682780281305476
2014,Jalisco,Hombres,De 30 a 34 años,14,0.349491489882221
2013,Jalisco,Hombres,De 30 a 34 años,14,0.357144132657617
2012,Jalisco,Hombres,De 30 a 34 años,14,0.363865267968577
2011,Jalisco,Hombres,De 30 a 34 años,14,0.7391939090421898
2010,Jalisco,Hombres,De 30 a 34 años,14,0.373865318757571
2009,Jalisco,Hombres,De 30 a 34 años,14,1.5106767076311798
2008,Jalisco,Hombres,De 30 a 34 años,14,0.764152096833354
2007,Jalisco,Hombres,De 30 a 34 años,14,0.773144067665569
2006,Jalisco,Hombres,De 30 a 34 años,14,0.783300043081502
2005,Jalisco,Hombres,De 30 a 34 años,14,0.7946535707758201
2004,Jalisco,Hombres,De 30 a 34 años,14,0.403888639824228
2003,Jalisco,Hombres,De 30 a 34 años,14,0.0
2002,Jalisco,Hombres,De 30 a 34 años,14,1.68353002575801
2001,Jalisco,Hombres,De 30 a 34 años,14,2.15491233816608
2000,Jalisco,Hombres,De 30 a 34 años,14,2.20804168782707
1999,Jalisco,Hombres,De 30 a 34 años,14,0.452355642005745
1998,Jalisco,Hombres,De 30 a 34 años,14,0.463555283603122
2021,Jalisco,Hombres,De 35 a 39 años,14,0.681758527946986
2020,Jalisco,Hombres,De 35 a 39 años,14,0.697221224808526
2019,Jalisco,Hombres,De 35 a 39 años,14,1.42463333499541
2018,Jalisco,Hombres,De 35 a 39 años,14,0.726298167186575
2017,Jalisco,Hombres,De 35 a 39 años,14,0.369218954224234
2016,Jalisco,Hombres,De 35 a 39 años,14,0.374122682309983
2015,Jalisco,Hombres,De 35 a 39 años,14,1.8904449351199295
2014,Jalisco,Hombres,De 35 a 39 años,14,0.762887069827053
2013,Jalisco,Hombres,De 35 a 39 años,14,0.0
2012,Jalisco,Hombres,De 35 a 39 años,14,0.387781771930029
2011,Jalisco,Hombres,De 35 a 39 años,14,0.391995452852747
2010,Jalisco,Hombres,De 35 a 39 años,14,0.39730310651299
2009,Jalisco,Hombres,De 35 a 39 años,14,1.21343024596231
2008,Jalisco,Hombres,De 35 a 39 años,14,1.6560541198486398
2007,Jalisco,Hombres,De 35 a 39 años,14,0.424991181432985
2006,Jalisco,Hombres,De 35 a 39 años,14,0.4370820402989641
2005,Jalisco,Hombres,De 35 a 39 años,14,0.449270609166019
2004,Jalisco,Hombres,De 35 a 39 años,14,0.0
2003,Jalisco,Hombres,De 35 a 39 años,14,1.4207572636215098
2002,Jalisco,Hombres,De 35 a 39 años,14,2.91633047856983
2001,Jalisco,Hombres,De 35 a 39 años,14,2.49451207343844
2000,Jalisco,Hombres,De 35 a 39 años,14,2.5618297612887
1999,Jalisco,Hombres,De 35 a 39 años,14,1.5775524799125
1998,Jalisco,Hombres,De 35 a 39 años,14,0.0
2021,Jalisco,Hombres,De 40 a 44 años,14,0.382296608646785
2020,Jalisco,Hombres,De 40 a 44 años,14,0.385882861398594
2019,Jalisco,Hombres,De 40 a 44 años,14,0.388429463151639
2018,Jalisco,Hombres,De 40 a 44 años,14,0.0
2017,Jalisco,Hombres,De 40 a 44 años,14,0.0
2016,Jalisco,Hombres,De 40 a 44 años,14,0.0
2015,Jalisco,Hombres,De 40 a 44 años,14,0.401239026112636
2014,Jalisco,Hombres,De 40 a 44 años,14,0.816323198680822
2013,Jalisco,Hombres,De 40 a 44 años,14,0.0
2012,Jalisco,Hombres,De 40 a 44 años,14,0.0
2011,Jalisco,Hombres,De 40 a 44 años,14,0.87631282615268
2010,Jalisco,Hombres,De 40 a 44 años,14,0.0
2009,Jalisco,Hombres,De 40 a 44 años,14,0.462370016229188
2008,Jalisco,Hombres,De 40 a 44 años,14,0.95160154540091
2007,Jalisco,Hombres,De 40 a 44 años,14,0.0
2006,Jalisco,Hombres,De 40 a 44 años,14,1.00868986317122
2005,Jalisco,Hombres,De 40 a 44 años,14,0.0
2004,Jalisco,Hombres,De 40 a 44 años,14,0.533592303464615
2003,Jalisco,Hombres,De 40 a 44 años,14,1.09875017167971
2002,Jalisco,Hombres,De 40 a 44 años,14,1.69957227431097
2001,Jalisco,Hombres,De 40 a 44 años,14,2.341728429754
2000,Jalisco,Hombres,De 40 a 44 años,14,0.0
1999,Jalisco,Hombres,De 40 a 44 años,14,0.627584865163392
1998,Jalisco,Hombres,De 40 a 44 años,14,0.649274760092976
2021,Jalisco,Hombres,De 45 a 49 años,14,1.21916527817288
2020,Jalisco,Hombres,De 45 a 49 años,14,1.2337707736154
2019,Jalisco,Hombres,De 45 a 49 años,14,0.0
2018,Jalisco,Hombres,De 45 a 49 años,14,0.426064949340877
2017,Jalisco,Hombres,De 45 a 49 años,14,0.435809603500423
2016,Jalisco,Hombres,De 45 a 49 años,14,0.8937229369523149
2015,Jalisco,Hombres,De 45 a 49 años,14,0.458511579709946
2014,Jalisco,Hombres,De 45 a 49 años,14,0.470519594788525
2013,Jalisco,Hombres,De 45 a 49 años,14,0.0
2012,Jalisco,Hombres,De 45 a 49 años,14,0.0
2011,Jalisco,Hombres,De 45 a 49 años,14,0.0
2010,Jalisco,Hombres,De 45 a 49 años,14,0.0
2009,Jalisco,Hombres,De 45 a 49 años,14,0.0
2008,Jalisco,Hombres,De 45 a 49 años,14,0.555978717134708
2007,Jalisco,Hombres,De 45 a 49 años,14,0.574138505172988
2006,Jalisco,Hombres,De 45 a 49 años,14,0.594304188655922
2005,Jalisco,Hombres,De 45 a 49 años,14,2.46402523161837
2004,Jalisco,Hombres,De 45 a 49 años,14,0.0
2003,Jalisco,Hombres,De 45 a 49 años,14,0.664142923557149
2002,Jalisco,Hombres,De 45 a 49 años,14,1.38149214967086
2001,Jalisco,Hombres,De 45 a 49 años,14,0.719031321004343
2000,Jalisco,Hombres,De 45 a 49 años,14,0.749265719594797
1999,Jalisco,Hombres,De 45 a 49 años,14,3.11579865709078
1998,Jalisco,Hombres,De 45 a 49 años,14,0.806939681258826
2021,Jalisco,Hombres,De 50 a 54 años,14,0.463145219183475
2020,Jalisco,Hombres,De 50 a 54 años,14,1.90226178926744
2019,Jalisco,Hombres,De 50 a 54 años,14,0.488634364677599
2018,Jalisco,Hombres,De 50 a 54 años,14,0.0
2017,Jalisco,Hombres,De 50 a 54 años,14,0.0
2016,Jalisco,Hombres,De 50 a 54 años,14,0.530625023214845
2015,Jalisco,Hombres,De 50 a 54 años,14,2.17815096764357
2014,Jalisco,Hombres,De 50 a 54 años,14,0.0
2013,Jalisco,Hombres,De 50 a 54 años,14,0.57362473469856
2012,Jalisco,Hombres,De 50 a 54 años,14,0.590663965363465
2011,Jalisco,Hombres,De 50 a 54 años,14,0.0
2010,Jalisco,Hombres,De 50 a 54 años,14,0.0
2009,Jalisco,Hombres,De 50 a 54 años,14,0.0
2008,Jalisco,Hombres,De 50 a 54 años,14,0.679777304954897
2007,Jalisco,Hombres,De 50 a 54 años,14,0.707148564841988
2006,Jalisco,Hombres,De 50 a 54 años,14,0.0
2005,Jalisco,Hombres,De 50 a 54 años,14,2.30466079234238
2004,Jalisco,Hombres,De 50 a 54 años,14,0.0
2003,Jalisco,Hombres,De 50 a 54 años,14,1.66850201888744
2002,Jalisco,Hombres,De 50 a 54 años,14,0.8671447524735308
2001,Jalisco,Hombres,De 50 a 54 años,14,0.899911808642753
2000,Jalisco,Hombres,De 50 a 54 años,14,0.0
1999,Jalisco,Hombres,De 50 a 54 años,14,0.0
1998,Jalisco,Hombres,De 50 a 54 años,14,0.0
2021,Jalisco,Hombres,De 55 a 59 años,14,0.0
2020,Jalisco,Hombres,De 55 a 59 años,14,4.02120900521034
2019,Jalisco,Hombres,De 55 a 59 años,14,0.0
2018,Jalisco,Hombres,De 55 a 59 años,14,0.60916550417583
2017,Jalisco,Hombres,De 55 a 59 años,14,0.0
2016,Jalisco,Hombres,De 55 a 59 años,14,0.0
2015,Jalisco,Hombres,De 55 a 59 años,14,1.34106681865424
2014,Jalisco,Hombres,De 55 a 59 años,14,0.0
2013,Jalisco,Hombres,De 55 a 59 años,14,1.43094270505409
2012,Jalisco,Hombres,De 55 a 59 años,14,0.0
2011,Jalisco,Hombres,De 55 a 59 años,14,0.0
2010,Jalisco,Hombres,De 55 a 59 años,14,0.7988560381533641
2009,Jalisco,Hombres,De 55 a 59 años,14,0.0
2008,Jalisco,Hombres,De 55 a 59 años,14,0.865553564782357
2007,Jalisco,Hombres,De 55 a 59 años,14,0.0
2006,Jalisco,Hombres,De 55 a 59 años,14,0.0
2005,Jalisco,Hombres,De 55 a 59 años,14,0.969208253777489
2004,Jalisco,Hombres,De 55 a 59 años,14,0.0
2003,Jalisco,Hombres,De 55 a 59 años,14,1.04366702847124
2002,Jalisco,Hombres,De 55 a 59 años,14,0.0
2001,Jalisco,Hombres,De 55 a 59 años,14,1.11954501690513
2000,Jalisco,Hombres,De 55 a 59 años,14,2.31513636153169
1999,Jalisco,Hombres,De 55 a 59 años,14,2.39140052371671
1998,Jalisco,Hombres,De 55 a 59 años,14,1.23400422029443
2021,Jalisco,Hombres,De 60 a 64 años,14,0.0
2020,Jalisco,Hombres,De 60 a 64 años,14,1.44556716827847
2019,Jalisco,Hombres,De 60 a 64 años,14,0.0
2018,Jalisco,Hombres,De 60 a 64 años,14,0.0
2017,Jalisco,Hombres,De 60 a 64 años,14,0.8074674590614
2016,Jalisco,Hombres,De 60 a 64 años,14,0.839088079075661
2015,Jalisco,Hombres,De 60 a 64 años,14,0.870920824587837
2014,Jalisco,Hombres,De 60 a 64 años,14,0.0
2013,Jalisco,Hombres,De 60 a 64 años,14,0.0
2012,Jalisco,Hombres,De 60 a 64 años,14,0.964608513634741
2011,Jalisco,Hombres,De 60 a 64 años,14,0.0
2010,Jalisco,Hombres,De 60 a 64 años,14,0.0
2009,Jalisco,Hombres,De 60 a 64 años,14,0.0
2008,Jalisco,Hombres,De 60 a 64 años,14,0.0
2007,Jalisco,Hombres,De 60 a 64 años,14,0.0
2006,Jalisco,Hombres,De 60 a 64 años,14,0.0
2005,Jalisco,Hombres,De 60 a 64 años,14,2.45706282709649
2004,Jalisco,Hombres,De 60 a 64 años,14,0.0
2003,Jalisco,Hombres,De 60 a 64 años,14,1.31880885184501
2002,Jalisco,Hombres,De 60 a 64 años,14,0.0
2001,Jalisco,Hombres,De 60 a 64 años,14,0.0
2000,Jalisco,Hombres,De 60 a 64 años,14,2.92607277142983
1999,Jalisco,Hombres,De 60 a 64 años,14,0.0
1998,Jalisco,Hombres,De 60 a 64 años,14,0.0
2021,Jalisco,Hombres,De 65 a 69 años,14,1.8638113077432
2020,Jalisco,Hombres,De 65 a 69 años,14,2.90855502986116
2019,Jalisco,Hombres,De 65 a 69 años,14,1.00789179273713
2018,Jalisco,Hombres,De 65 a 69 años,14,0.0
2017,Jalisco,Hombres,De 65 a 69 años,14,1.08381111339916
2016,Jalisco,Hombres,De 65 a 69 años,14,0.0
2015,Jalisco,Hombres,De 65 a 69 años,14,0.0
2014,Jalisco,Hombres,De 65 a 69 años,14,1.19289037337469
2013,Jalisco,Hombres,De 65 a 69 años,14,1.230602626106
2012,Jalisco,Hombres,De 65 a 69 años,14,0.0
2011,Jalisco,Hombres,De 65 a 69 años,14,0.0
2010,Jalisco,Hombres,De 65 a 69 años,14,2.69008836940294
2009,Jalisco,Hombres,De 65 a 69 años,14,2.77916736145851
2008,Jalisco,Hombres,De 65 a 69 años,14,0.0
2007,Jalisco,Hombres,De 65 a 69 años,14,1.4926932664606702
2006,Jalisco,Hombres,De 65 a 69 años,14,0.0
2005,Jalisco,Hombres,De 65 a 69 años,14,0.0
2004,Jalisco,Hombres,De 65 a 69 años,14,0.0
2003,Jalisco,Hombres,De 65 a 69 años,14,1.71124458818899
2002,Jalisco,Hombres,De 65 a 69 años,14,0.0
2001,Jalisco,Hombres,De 65 a 69 años,14,3.63325885152688
2000,Jalisco,Hombres,De 65 a 69 años,14,0.0
1999,Jalisco,Hombres,De 65 a 69 años,14,1.91842842343552
1998,Jalisco,Hombres,De 65 a 69 años,14,1.96113039556
2021,Jalisco,Hombres,De 70 a 74 años,14,0.0
2020,Jalisco,Hombres,De 70 a 74 años,14,5.41939329892019
2019,Jalisco,Hombres,De 70 a 74 años,14,1.39875790298215
2018,Jalisco,Hombres,De 70 a 74 años,14,2.8892966007425493
2017,Jalisco,Hombres,De 70 a 74 años,14,1.49146879847274
2016,Jalisco,Hombres,De 70 a 74 años,14,1.5389350569406
2015,Jalisco,Hombres,De 70 a 74 años,14,0.0
2014,Jalisco,Hombres,De 70 a 74 años,14,0.0
2013,Jalisco,Hombres,De 70 a 74 años,14,1.6876212977807803
2012,Jalisco,Hombres,De 70 a 74 años,14,3.48146987658189
2011,Jalisco,Hombres,De 70 a 74 años,14,0.0
2010,Jalisco,Hombres,De 70 a 74 años,14,0.0
2009,Jalisco,Hombres,De 70 a 74 años,14,0.0
2008,Jalisco,Hombres,De 70 a 74 años,14,0.0
2007,Jalisco,Hombres,De 70 a 74 años,14,2.03425688595956
2006,Jalisco,Hombres,De 70 a 74 años,14,2.09845973055777
2005,Jalisco,Hombres,De 70 a 74 años,14,2.1573111274108
2004,Jalisco,Hombres,De 70 a 74 años,14,2.21224255027321
2003,Jalisco,Hombres,De 70 a 74 años,14,2.27236575999273
2002,Jalisco,Hombres,De 70 a 74 años,14,0.0
2001,Jalisco,Hombres,De 70 a 74 años,14,2.41231244270758
2000,Jalisco,Hombres,De 70 a 74 años,14,0.0
1999,Jalisco,Hombres,De 70 a 74 años,14,0.0
1998,Jalisco,Hombres,De 70 a 74 años,14,5.25817646440214
2021,Jalisco,Hombres,De 75 a 79 años,14,0.0
2020,Jalisco,Hombres,De 75 a 79 años,14,0.0
2019,Jalisco,Hombres,De 75 a 79 años,14,2.0669270994812
2018,Jalisco,Hombres,De 75 a 79 años,14,2.13333333333333
2017,Jalisco,Hombres,De 75 a 79 años,14,0.0
2016,Jalisco,Hombres,De 75 a 79 años,14,2.2729339030821
2015,Jalisco,Hombres,De 75 a 79 años,14,0.0
2014,Jalisco,Hombres,De 75 a 79 años,14,0.0
2013,Jalisco,Hombres,De 75 a 79 años,14,0.0
2012,Jalisco,Hombres,De 75 a 79 años,14,5.09826913762778
2011,Jalisco,Hombres,De 75 a 79 años,14,2.61718443298699
2010,Jalisco,Hombres,De 75 a 79 años,14,0.0
2009,Jalisco,Hombres,De 75 a 79 años,14,0.0
2008,Jalisco,Hombres,De 75 a 79 años,14,2.82326369282891
2007,Jalisco,Hombres,De 75 a 79 años,14,0.0
2006,Jalisco,Hombres,De 75 a 79 años,14,3.0016509079994
2005,Jalisco,Hombres,De 75 a 79 años,14,3.09674222717701
2004,Jalisco,Hombres,De 75 a 79 años,14,0.0
2003,Jalisco,Hombres,De 75 a 79 años,14,0.0
2002,Jalisco,Hombres,De 75 a 79 años,14,3.37621121577366
2001,Jalisco,Hombres,De 75 a 79 años,14,0.0
2000,Jalisco,Hombres,De 75 a 79 años,14,10.7665805340224
1999,Jalisco,Hombres,De 75 a 79 años,14,0.0
1998,Jalisco,Hombres,De 75 a 79 años,14,3.7821482602118
2021,Jalisco,Hombres,De 80 a 84 años,14,3.19213458039391
2020,Jalisco,Hombres,De 80 a 84 años,14,0.0
2019,Jalisco,Hombres,De 80 a 84 años,14,0.0
2018,Jalisco,Hombres,De 80 a 84 años,14,7.02888873269136
2017,Jalisco,Hombres,De 80 a 84 años,14,0.0
2016,Jalisco,Hombres,De 80 a 84 años,14,0.0
2015,Jalisco,Hombres,De 80 a 84 años,14,0.0
2014,Jalisco,Hombres,De 80 a 84 años,14,3.86966953022212
2013,Jalisco,Hombres,De 80 a 84 años,14,0.0
2012,Jalisco,Hombres,De 80 a 84 años,14,0.0
2011,Jalisco,Hombres,De 80 a 84 años,14,0.0
2010,Jalisco,Hombres,De 80 a 84 años,14,0.0
2009,Jalisco,Hombres,De 80 a 84 años,14,4.3965706748736
2008,Jalisco,Hombres,De 80 a 84 años,14,0.0
2007,Jalisco,Hombres,De 80 a 84 años,14,0.0
2006,Jalisco,Hombres,De 80 a 84 años,14,0.0
