Year,Entidad federativa,Sexo,Sexo_ Proporción plazas públicas,GeoCode,Value
2015,Puebla,Total,Total,8003021,1.0
2020,Puebla,Total,Menores de 25 años,8003021,0.1037545690557569
2019,Puebla,Total,Menores de 25 años,8003021,0.1094116288457399
2018,Puebla,Total,Menores de 25 años,8003021,0.105996089354883
2017,Puebla,Total,Menores de 25 años,8003021,0.1234787594991789
2016,Puebla,Total,Menores de 25 años,8003021,0.135593773161734
2015,Puebla,Total,Menores de 25 años,8003021,0.133117658900107
2020,Puebla,Total,De 25 a 34 años,8003021,0.7538741813030921
2019,Puebla,Total,De 25 a 34 años,8003021,0.786767493319574
2018,Puebla,Total,De 25 a 34 años,8003021,0.8407136295429699
2017,Puebla,Total,De 25 a 34 años,8003021,0.88974649698784
2016,Puebla,Total,De 25 a 34 años,8003021,0.951533229454934
2015,Puebla,Total,De 25 a 34 años,8003021,1.01098234985174
2020,Puebla,Total,De 35 a 44 años,8003021,1.5167937897927002
2019,Puebla,Total,De 35 a 44 años,8003021,1.54972711919896
2018,Puebla,Total,De 35 a 44 años,8003021,1.5868633607135
2017,Puebla,Total,De 35 a 44 años,8003021,1.6039543132356795
2016,Puebla,Total,De 35 a 44 años,8003021,1.6038768356508497
2015,Puebla,Total,De 35 a 44 años,8003021,1.6085874832632698
2020,Puebla,Total,De 45 a 54 años,8003021,1.69326456470554
2019,Puebla,Total,De 45 a 54 años,8003021,1.67350688385835
2018,Puebla,Total,De 45 a 54 años,8003021,1.63716073051593
2017,Puebla,Total,De 45 a 54 años,8003021,1.6013665328655695
2016,Puebla,Total,De 45 a 54 años,8003021,1.56983610549252
2015,Puebla,Total,De 45 a 54 años,8003021,1.54092579631506
2020,Puebla,Total,De 55 a 59 años,8003021,1.48807249459504
2019,Puebla,Total,De 55 a 59 años,8003021,1.4209732152992502
2018,Puebla,Total,De 55 a 59 años,8003021,1.32948417002037
2017,Puebla,Total,De 55 a 59 años,8003021,1.2296389450014298
2016,Puebla,Total,De 55 a 59 años,8003021,1.12536937632355
2015,Puebla,Total,De 55 a 59 años,8003021,1.01468174254189
2020,Puebla,Total,De 60 años y más,8003021,0.8345846729221921
2019,Puebla,Total,De 60 años y más,8003021,0.7751077475492459
2018,Puebla,Total,De 60 años y más,8003021,0.7161821414126309
2017,Puebla,Total,De 60 años y más,8003021,0.678473165500524
2016,Puebla,Total,De 60 años y más,8003021,0.633217312367098
2015,Puebla,Total,De 60 años y más,8003021,0.602083724233327
2020,Puebla,Hombres,Total,8003021,0.989083724798511
2019,Puebla,Hombres,Total,8003021,0.987731091657709
2018,Puebla,Hombres,Total,8003021,0.98959348643188
2017,Puebla,Hombres,Total,8003021,0.99331832575881
2016,Puebla,Hombres,Total,8003021,0.9930515203348398
2015,Puebla,Hombres,Total,8003021,0.9610831646907168
2020,Puebla,Hombres,Menores de 25 años,8003021,0.0929681363564259
2019,Puebla,Hombres,Menores de 25 años,8003021,0.10072144824757
2018,Puebla,Hombres,Menores de 25 años,8003021,0.111618842245047
2017,Puebla,Hombres,Menores de 25 años,8003021,0.124496234380921
2016,Puebla,Hombres,Menores de 25 años,8003021,0.133123593052612
2015,Puebla,Hombres,Menores de 25 años,8003021,0.117602236785332
2020,Puebla,Hombres,De 25 a 34 años,8003021,0.7086009423283721
2019,Puebla,Hombres,De 25 a 34 años,8003021,0.7341278983081568
2018,Puebla,Hombres,De 25 a 34 años,8003021,0.77389477067352
2017,Puebla,Hombres,De 25 a 34 años,8003021,0.8142570537116509
2016,Puebla,Hombres,De 25 a 34 años,8003021,0.8711288228506521
2015,Puebla,Hombres,De 25 a 34 años,8003021,0.853662843225801
2020,Puebla,Hombres,De 35 a 44 años,8003021,1.46449610465525
2019,Puebla,Hombres,De 35 a 44 años,8003021,1.49211257407573
2018,Puebla,Hombres,De 35 a 44 años,8003021,1.53231111485286
2017,Puebla,Hombres,De 35 a 44 años,8003021,1.5635501650696997
2016,Puebla,Hombres,De 35 a 44 años,8003021,1.5741213386270902
2015,Puebla,Hombres,De 35 a 44 años,8003021,1.63250169384167
2020,Puebla,Hombres,De 45 a 54 años,8003021,1.75517350426966
2019,Puebla,Hombres,De 45 a 54 años,8003021,1.74473066573503
2018,Puebla,Hombres,De 45 a 54 años,8003021,1.6996954644833404
2017,Puebla,Hombres,De 45 a 54 años,8003021,1.65389691918058
2016,Puebla,Hombres,De 45 a 54 años,8003021,1.6249879791687296
2015,Puebla,Hombres,De 45 a 54 años,8003021,1.65629830325995
2020,Puebla,Hombres,De 55 a 59 años,8003021,1.6187516413862502
2019,Puebla,Hombres,De 55 a 59 años,8003021,1.5639088391814495
2018,Puebla,Hombres,De 55 a 59 años,8003021,1.52979386673325
2017,Puebla,Hombres,De 55 a 59 años,8003021,1.45433548245367
2016,Puebla,Hombres,De 55 a 59 años,8003021,1.36872379848144
2015,Puebla,Hombres,De 55 a 59 años,8003021,1.28094397538049
2020,Puebla,Hombres,De 60 años y más,8003021,1.1103545229567298
2019,Puebla,Hombres,De 60 años y más,8003021,1.05552988605771
2018,Puebla,Hombres,De 60 años y más,8003021,0.969097390704798
2017,Puebla,Hombres,De 60 años y más,8003021,0.918734981667754
2016,Puebla,Hombres,De 60 años y más,8003021,0.8471564250522812
2015,Puebla,Hombres,De 60 años y más,8003021,0.825580353565428
2020,Puebla,Mujeres,Total,8003021,1.0077366672572603
2019,Puebla,Mujeres,Total,8003021,1.00815501875338
2018,Puebla,Mujeres,Total,8003021,1.00671102844428
2017,Puebla,Mujeres,Total,8003021,1.0054764157247098
2016,Puebla,Mujeres,Total,8003021,1.00560878431744
2015,Puebla,Mujeres,Total,8003021,1.0323708929812303
2020,Puebla,Mujeres,Menores de 25 años,8003021,0.114706603880617
2019,Puebla,Mujeres,Menores de 25 años,8003021,0.11839255016019
2018,Puebla,Mujeres,Menores de 25 años,8003021,0.100854851241386
2017,Puebla,Mujeres,Menores de 25 años,8003021,0.122621822717509
2016,Puebla,Mujeres,Menores de 25 años,8003021,0.138199090104601
2015,Puebla,Mujeres,Menores de 25 años,8003021,0.148214339968922
2020,Puebla,Mujeres,De 25 a 34 años,8003021,0.797403221085995
2019,Puebla,Mujeres,De 25 a 34 años,8003021,0.8372291875862021
2018,Puebla,Mujeres,De 25 a 34 años,8003021,0.903553499712172
2017,Puebla,Mujeres,De 25 a 34 años,8003021,0.958196896538528
2016,Puebla,Mujeres,De 25 a 34 años,8003021,1.0236645562397495
2015,Puebla,Mujeres,De 25 a 34 años,8003021,1.1436793329588897
2020,Puebla,Mujeres,De 35 a 44 años,8003021,1.56176237688564
2019,Puebla,Mujeres,De 35 a 44 años,8003021,1.6000037904793898
2018,Puebla,Mujeres,De 35 a 44 años,8003021,1.6347142523497298
2017,Puebla,Mujeres,De 35 a 44 años,8003021,1.63751304689424
2016,Puebla,Mujeres,De 35 a 44 años,8003021,1.62890587658517
2015,Puebla,Mujeres,De 35 a 44 años,8003021,1.5905087797513
2020,Puebla,Mujeres,De 45 a 54 años,8003021,1.64428549762386
2019,Puebla,Mujeres,De 45 a 54 años,8003021,1.6178477906408697
2018,Puebla,Mujeres,De 45 a 54 años,8003021,1.5881095634812097
2017,Puebla,Mujeres,De 45 a 54 años,8003021,1.55719604006645
2016,Puebla,Mujeres,De 45 a 54 años,8003021,1.52348004147067
2015,Puebla,Mujeres,De 45 a 54 años,8003021,1.44994959490378
2020,Puebla,Mujeres,De 55 a 59 años,8003021,1.38148874522315
2019,Puebla,Mujeres,De 55 a 59 años,8003021,1.30512868195771
2018,Puebla,Mujeres,De 55 a 59 años,8003021,1.16461074653751
2017,Puebla,Mujeres,De 55 a 59 años,8003021,1.04045201945234
2016,Puebla,Mujeres,De 55 a 59 años,8003021,0.9201699420983313
2015,Puebla,Mujeres,De 55 a 59 años,8003021,0.803060058559927
2020,Puebla,Mujeres,De 60 años y más,8003021,0.611353775987009
2019,Puebla,Mujeres,De 60 años y más,8003021,0.548617905342205
2018,Puebla,Mujeres,De 60 años y más,8003021,0.510871334358831
2017,Puebla,Mujeres,De 60 años y más,8003021,0.48088076100492
2016,Puebla,Mujeres,De 60 años y más,8003021,0.457118794631515
2015,Puebla,Mujeres,De 60 años y más,8003021,0.428307295982795
2020,Querétaro,Total,Total,8003022,1.0
2019,Querétaro,Total,Total,8003022,1.0
2018,Querétaro,Total,Total,8003022,1.0
2017,Querétaro,Total,Total,8003022,1.0
2016,Querétaro,Total,Total,8003022,1.0
2015,Querétaro,Total,Total,8003022,1.0
2020,Querétaro,Total,Menores de 25 años,8003022,0.163390805747045
2019,Querétaro,Total,Menores de 25 años,8003022,0.1740788675148339
2018,Querétaro,Total,Menores de 25 años,8003022,0.152990805187137
2017,Querétaro,Total,Menores de 25 años,8003022,0.187905544349735
2016,Querétaro,Total,Menores de 25 años,8003022,0.122011264927837
2015,Querétaro,Total,Menores de 25 años,8003022,0.202356519883486
2020,Querétaro,Total,De 25 a 34 años,8003022,1.0791860614672295
2019,Querétaro,Total,De 25 a 34 años,8003022,1.03437839903155
2018,Querétaro,Total,De 25 a 34 años,8003022,0.7934472121530629
2017,Querétaro,Total,De 25 a 34 años,8003022,1.07214197603971
2016,Querétaro,Total,De 25 a 34 años,8003022,0.8107479640312591
2015,Querétaro,Total,De 25 a 34 años,8003022,1.01727026713632
2020,Querétaro,Total,De 35 a 44 años,8003022,1.4048381807481003
2019,Querétaro,Total,De 35 a 44 años,8003022,1.3173765438011795
2018,Querétaro,Total,De 35 a 44 años,8003022,0.9426055779909293
2017,Querétaro,Total,De 35 a 44 años,8003022,1.32874727771848
2016,Querétaro,Total,De 35 a 44 años,8003022,1.03424472117284
2015,Querétaro,Total,De 35 a 44 años,8003022,1.3459058625439402
2020,Querétaro,Total,De 45 a 54 años,8003022,1.48536763305514
2019,Querétaro,Total,De 45 a 54 años,8003022,1.50582344208717
2018,Querétaro,Total,De 45 a 54 años,8003022,1.17640427023157
2017,Querétaro,Total,De 45 a 54 años,8003022,1.5759284692337998
2016,Querétaro,Total,De 45 a 54 años,8003022,1.331033220057
2015,Querétaro,Total,De 45 a 54 años,8003022,1.74343157911224
2020,Querétaro,Total,De 55 a 59 años,8003022,1.16674865562476
2019,Querétaro,Total,De 55 a 59 años,8003022,1.16132887902542
2018,Querétaro,Total,De 55 a 59 años,8003022,0.8750756950149319
2017,Querétaro,Total,De 55 a 59 años,8003022,1.1266466597357
2016,Querétaro,Total,De 55 a 59 años,8003022,0.8719689081226621
2015,Querétaro,Total,De 55 a 59 años,8003022,1.14211303796084
2020,Querétaro,Total,De 60 años y más,8003022,0.531516679614982
2019,Querétaro,Total,De 60 años y más,8003022,0.484028019735605
2018,Querétaro,Total,De 60 años y más,8003022,0.314258249088187
2017,Querétaro,Total,De 60 años y más,8003022,0.473812108835082
2016,Querétaro,Total,De 60 años y más,8003022,0.37671444461185
2015,Querétaro,Total,De 60 años y más,8003022,0.464635418673183
2020,Querétaro,Hombres,Total,8003022,0.838257803138511
2019,Querétaro,Hombres,Total,8003022,0.809305808081996
2018,Querétaro,Hombres,Total,8003022,0.828821399962666
2017,Querétaro,Hombres,Total,8003022,0.8575343411485441
2016,Querétaro,Hombres,Total,8003022,0.8416915895791109
2015,Querétaro,Hombres,Total,8003022,0.8605157998701439
2020,Querétaro,Hombres,Menores de 25 años,8003022,0.14299337687014
2019,Querétaro,Hombres,Menores de 25 años,8003022,0.132539799199168
2018,Querétaro,Hombres,Menores de 25 años,8003022,0.1116043967757359
2017,Querétaro,Hombres,Menores de 25 años,8003022,0.159633390716167
2016,Querétaro,Hombres,Menores de 25 años,8003022,0.107739935157075
2015,Querétaro,Hombres,Menores de 25 años,8003022,0.151623478593521
2020,Querétaro,Hombres,De 25 a 34 años,8003022,0.905349716806246
2019,Querétaro,Hombres,De 25 a 34 años,8003022,0.8492916692785057
2018,Querétaro,Hombres,De 25 a 34 años,8003022,0.614696681000106
2017,Querétaro,Hombres,De 25 a 34 años,8003022,0.8827069742852431
2016,Querétaro,Hombres,De 25 a 34 años,8003022,0.671333693657825
2015,Querétaro,Hombres,De 25 a 34 años,8003022,0.8332755830797031
2020,Querétaro,Hombres,De 35 a 44 años,8003022,1.37732456441909
2019,Querétaro,Hombres,De 35 a 44 años,8003022,1.2691585407147
2018,Querétaro,Hombres,De 35 a 44 años,8003022,0.8783240533185531
2017,Querétaro,Hombres,De 35 a 44 años,8003022,1.32667687617918
2016,Querétaro,Hombres,De 35 a 44 años,8003022,1.06423071707578
2015,Querétaro,Hombres,De 35 a 44 años,8003022,1.3905934159227198
2020,Querétaro,Hombres,De 45 a 54 años,8003022,1.5986348748831998
2019,Querétaro,Hombres,De 45 a 54 años,8003022,1.6321194237751
2018,Querétaro,Hombres,De 45 a 54 años,8003022,1.28061604172748
2017,Querétaro,Hombres,De 45 a 54 años,8003022,1.7169916120010202
2016,Querétaro,Hombres,De 45 a 54 años,8003022,1.45803326588047
2015,Querétaro,Hombres,De 45 a 54 años,8003022,1.8840041640636296
2020,Querétaro,Hombres,De 55 a 59 años,8003022,1.58887501119329
2019,Querétaro,Hombres,De 55 a 59 años,8003022,1.5761228890550198
2018,Querétaro,Hombres,De 55 a 59 años,8003022,1.1458721341689897
2017,Querétaro,Hombres,De 55 a 59 años,8003022,1.4371195415091402
2016,Querétaro,Hombres,De 55 a 59 años,8003022,1.13657171250917
2015,Querétaro,Hombres,De 55 a 59 años,8003022,1.53745686578265
2020,Querétaro,Hombres,De 60 años y más,8003022,0.7769391846523871
2019,Querétaro,Hombres,De 60 años y más,8003022,0.6946616880665399
2018,Querétaro,Hombres,De 60 años y más,8003022,0.4746752677586431
2017,Querétaro,Hombres,De 60 años y más,8003022,0.6657224376298431
2016,Querétaro,Hombres,De 60 años y más,8003022,0.592257970419241
2015,Querétaro,Hombres,De 60 años y más,8003022,0.654967763307157
2020,Querétaro,Mujeres,Total,8003022,1.15293516053863
2019,Querétaro,Mujeres,Total,8003022,1.18007116022687
2018,Querétaro,Mujeres,Total,8003022,1.16142015706633
2017,Querétaro,Mujeres,Total,8003022,1.13415088334963
2016,Querétaro,Mujeres,Total,8003022,1.1488366858333097
2015,Querétaro,Mujeres,Total,8003022,1.12931609801824
2020,Querétaro,Mujeres,Menores de 25 años,8003022,0.1809688974910699
2019,Querétaro,Mujeres,Menores de 25 años,8003022,0.206270042937442
2018,Querétaro,Mujeres,Menores de 25 años,8003022,0.1856541889631229
2017,Querétaro,Mujeres,Menores de 25 años,8003022,0.212114789898125
2016,Querétaro,Mujeres,Menores de 25 años,8003022,0.134233980829933
2015,Querétaro,Mujeres,Menores de 25 años,8003022,0.2441386468246689
2020,Querétaro,Mujeres,De 25 a 34 años,8003022,1.2097716075528202
2019,Querétaro,Mujeres,De 25 a 34 años,8003022,1.1636325417868
2018,Querétaro,Mujeres,De 25 a 34 años,8003022,0.9194443079251362
2017,Querétaro,Mujeres,De 25 a 34 años,8003022,1.21099969468054
2016,Querétaro,Mujeres,De 25 a 34 años,8003022,0.907922407456602
2015,Querétaro,Mujeres,De 25 a 34 años,8003022,1.14911028040788
2020,Querétaro,Mujeres,De 35 a 44 años,8003022,1.4123734412948603
2019,Querétaro,Mujeres,De 35 a 44 años,8003022,1.33562022895661
2018,Querétaro,Mujeres,De 35 a 44 años,8003022,0.9763570816597068
2017,Querétaro,Mujeres,De 35 a 44 años,8003022,1.3220567817374995
2016,Querétaro,Mujeres,De 35 a 44 años,8003022,1.0082805761536398
2015,Querétaro,Mujeres,De 35 a 44 años,8003022,1.31052313166119
2020,Querétaro,Mujeres,De 45 a 54 años,8003022,1.4023773976013802
2019,Querétaro,Mujeres,De 45 a 54 años,8003022,1.41851013876465
2018,Querétaro,Mujeres,De 45 a 54 años,8003022,1.10327349448788
2017,Querétaro,Mujeres,De 45 a 54 años,8003022,1.47314483105961
2016,Querétaro,Mujeres,De 45 a 54 años,8003022,1.2416319504044802
2015,Querétaro,Mujeres,De 45 a 54 años,8003022,1.6434923870540403
2020,Querétaro,Mujeres,De 55 a 59 años,8003022,0.88253552188044
2019,Querétaro,Mujeres,De 55 a 59 años,8003022,0.8963657471793621
2018,Querétaro,Mujeres,De 55 a 59 años,8003022,0.695004004975496
2017,Querétaro,Mujeres,De 55 a 59 años,8003022,0.908305400724618
2016,Querétaro,Mujeres,De 55 a 59 años,8003022,0.691484137486449
2015,Querétaro,Mujeres,De 55 a 59 años,8003022,0.8642938857807049
2020,Querétaro,Mujeres,De 60 años y más,8003022,0.3692321857861139
2019,Querétaro,Mujeres,De 60 años y más,8003022,0.351476830914738
2018,Querétaro,Mujeres,De 60 años y más,8003022,0.210018982673041
2017,Querétaro,Mujeres,De 60 años y más,8003022,0.3415205465444329
2016,Querétaro,Mujeres,De 60 años y más,8003022,0.2332151218434459
2015,Querétaro,Mujeres,De 60 años y más,8003022,0.3331137084564069
2020,Quintana Roo,Total,Total,8003023,1.0
2019,Quintana Roo,Total,Total,8003023,1.0
2018,Quintana Roo,Total,Total,8003023,1.0
2017,Quintana Roo,Total,Total,8003023,1.0
2016,Quintana Roo,Total,Total,8003023,1.0
2015,Quintana Roo,Total,Total,8003023,1.0
2020,Quintana Roo,Total,Menores de 25 años,8003023,0.134403284825497
2019,Quintana Roo,Total,Menores de 25 años,8003023,0.1374884621707479
2018,Quintana Roo,Total,Menores de 25 años,8003023,0.1891815181495759
2017,Quintana Roo,Total,Menores de 25 años,8003023,0.194024138993299
2016,Quintana Roo,Total,Menores de 25 años,8003023,0.211707213480291
2015,Quintana Roo,Total,Menores de 25 años,8003023,0.513091530838122
2020,Quintana Roo,Total,De 25 a 34 años,8003023,0.8469191141496911
2019,Quintana Roo,Total,De 25 a 34 años,8003023,0.871549264411243
2018,Quintana Roo,Total,De 25 a 34 años,8003023,0.897300006837236
2017,Quintana Roo,Total,De 25 a 34 años,8003023,0.8986935883254821
2016,Quintana Roo,Total,De 25 a 34 años,8003023,1.0259741157665
2015,Quintana Roo,Total,De 25 a 34 años,8003023,1.03605034752532
2020,Quintana Roo,Total,De 35 a 44 años,8003023,1.43545616742552
2019,Quintana Roo,Total,De 35 a 44 años,8003023,1.5008973055182298
2018,Quintana Roo,Total,De 35 a 44 años,8003023,1.5265521672361295
2017,Quintana Roo,Total,De 35 a 44 años,8003023,1.5115190352106098
2016,Quintana Roo,Total,De 35 a 44 años,8003023,1.74226548156769
2015,Quintana Roo,Total,De 35 a 44 años,8003023,1.69557530726227
2020,Quintana Roo,Total,De 45 a 54 años,8003023,1.5200092621267098
2019,Quintana Roo,Total,De 45 a 54 años,8003023,1.6063564352064603
2018,Quintana Roo,Total,De 45 a 54 años,8003023,1.5362377732797798
2017,Quintana Roo,Total,De 45 a 54 años,8003023,1.57194106833577
2016,Quintana Roo,Total,De 45 a 54 años,8003023,1.13896996665688
2015,Quintana Roo,Total,De 45 a 54 años,8003023,0.89018508263539
2020,Quintana Roo,Total,De 55 a 59 años,8003023,1.10751990882627
2019,Quintana Roo,Total,De 55 a 59 años,8003023,1.21008054396025
2018,Quintana Roo,Total,De 55 a 59 años,8003023,1.13748409934421
2017,Quintana Roo,Total,De 55 a 59 años,8003023,1.1437369295004098
2016,Quintana Roo,Total,De 55 a 59 años,8003023,0.8398087795355023
2015,Quintana Roo,Total,De 55 a 59 años,8003023,0.616149831422982
2020,Quintana Roo,Total,De 60 años y más,8003023,0.648075702764442
2019,Quintana Roo,Total,De 60 años y más,8003023,0.687591737935504
2018,Quintana Roo,Total,De 60 años y más,8003023,0.6342197641823341
2017,Quintana Roo,Total,De 60 años y más,8003023,0.623824140338439
2016,Quintana Roo,Total,De 60 años y más,8003023,0.568637603933494
2015,Quintana Roo,Total,De 60 años y más,8003023,0.511695693527586
2020,Quintana Roo,Hombres,Total,8003023,0.9425509383665422
2019,Quintana Roo,Hombres,Total,8003023,0.95045761032194
2018,Quintana Roo,Hombres,Total,8003023,0.960775794554806
2017,Quintana Roo,Hombres,Total,8003023,0.976265524860195
2016,Quintana Roo,Hombres,Total,8003023,1.00032882047723
2015,Quintana Roo,Hombres,Total,8003023,1.1004528371482305
2020,Quintana Roo,Hombres,Menores de 25 años,8003023,0.111101062709393
2019,Quintana Roo,Hombres,Menores de 25 años,8003023,0.119649232688794
2018,Quintana Roo,Hombres,Menores de 25 años,8003023,0.149810909301372
2017,Quintana Roo,Hombres,Menores de 25 años,8003023,0.155463091487531
2016,Quintana Roo,Hombres,Menores de 25 años,8003023,0.179817604000557
2015,Quintana Roo,Hombres,Menores de 25 años,8003023,0.4977100921904761
2020,Quintana Roo,Hombres,De 25 a 34 años,8003023,0.697466787460336
2019,Quintana Roo,Hombres,De 25 a 34 años,8003023,0.744534125592656
2018,Quintana Roo,Hombres,De 25 a 34 años,8003023,0.779245747211533
2017,Quintana Roo,Hombres,De 25 a 34 años,8003023,0.7998126446584239
2016,Quintana Roo,Hombres,De 25 a 34 años,8003023,0.917544240809798
2015,Quintana Roo,Hombres,De 25 a 34 años,8003023,0.943736989130904
2020,Quintana Roo,Hombres,De 35 a 44 años,8003023,1.3959521942554003
2019,Quintana Roo,Hombres,De 35 a 44 años,8003023,1.48298836525969
2018,Quintana Roo,Hombres,De 35 a 44 años,8003023,1.52975118884855
2017,Quintana Roo,Hombres,De 35 a 44 años,8003023,1.5341824122226098
2016,Quintana Roo,Hombres,De 35 a 44 años,8003023,1.75753459849018
2015,Quintana Roo,Hombres,De 35 a 44 años,8003023,1.62818207303814
2020,Quintana Roo,Hombres,De 45 a 54 años,8003023,1.5813147646627
2019,Quintana Roo,Hombres,De 45 a 54 años,8003023,1.6842613727231102
