Year,Entidad federativa,Municipio,"Edades de 15 a 24 años","Sexo",GeoCode,Value
2017,"Baja California Sur",,"15-19 años","Total",03,4.277690604
2022,"Baja California Sur",,"15-19 años","Hombres",03,4.256275957
2021,"Baja California Sur",,"15-19 años","Hombres",03,3.886966887
2020,"Baja California Sur",,"15-19 años","Hombres",03,3.370754663
2019,"Baja California Sur",,"15-19 años","Hombres",03,4.112312837
2018,"Baja California Sur",,"15-19 años","Hombres",03,3.181539832
2017,"Baja California Sur",,"15-19 años","Hombres",03,5.041629455
2022,"Baja California Sur",,"15-19 años","Mujeres",03,3.10789912
2021,"Baja California Sur",,"15-19 años","Mujeres",03,2.912075184
2020,"Baja California Sur",,"15-19 años","Mujeres",03,5.779006227
2019,"Baja California Sur",,"15-19 años","Mujeres",03,4.130004221
2018,"Baja California Sur",,"15-19 años","Mujeres",03,3.346339941
2017,"Baja California Sur",,"15-19 años","Mujeres",03,3.485558974
2022,"Baja California Sur",,"20-24 años","Total",03,6.199816302
2021,"Baja California Sur",,"20-24 años","Total",03,9.235985177
2020,"Baja California Sur",,"20-24 años","Total",03,12.73323407
2019,"Baja California Sur",,"20-24 años","Total",03,8.743224687
2018,"Baja California Sur",,"20-24 años","Total",03,6.454845996
2017,"Baja California Sur",,"20-24 años","Total",03,8.740042634
2022,"Baja California Sur",,"20-24 años","Hombres",03,5.771608407
2021,"Baja California Sur",,"20-24 años","Hombres",03,7.080039087
2020,"Baja California Sur",,"20-24 años","Hombres",03,12.26002217
2019,"Baja California Sur",,"20-24 años","Hombres",03,5.885214008
2018,"Baja California Sur",,"20-24 años","Hombres",03,5.201665527
2017,"Baja California Sur",,"20-24 años","Hombres",03,5.516497171
2022,"Baja California Sur",,"20-24 años","Mujeres",03,6.677320298
2021,"Baja California Sur",,"20-24 años","Mujeres",03,11.69207934
2020,"Baja California Sur",,"20-24 años","Mujeres",03,13.29129275
2019,"Baja California Sur",,"20-24 años","Mujeres",03,11.66092189
2018,"Baja California Sur",,"20-24 años","Mujeres",03,7.618195979
2017,"Baja California Sur",,"20-24 años","Mujeres",03,11.83904433
2022,"Baja California Sur","La Paz","15-24 años","Total",030030001,3.475776693
2021,"Baja California Sur","La Paz","15-24 años","Total",030030001,5.25159889
2020,"Baja California Sur","La Paz","15-24 años","Total",030030001,5.922934545
2019,"Baja California Sur","La Paz","15-24 años","Total",030030001,5.104889921
2018,"Baja California Sur","La Paz","15-24 años","Total",030030001,4.486241393
2017,"Baja California Sur","La Paz","15-24 años","Total",030030001,5.368745554
2022,"Baja California Sur","La Paz","15-24 años","Hombres",030030001,3.162111216
2021,"Baja California Sur","La Paz","15-24 años","Hombres",030030001,4.650295886
2020,"Baja California Sur","La Paz","15-24 años","Hombres",030030001,5.550879162
2019,"Baja California Sur","La Paz","15-24 años","Hombres",030030001,3.879420646
2018,"Baja California Sur","La Paz","15-24 años","Hombres",030030001,4.139400396
2017,"Baja California Sur","La Paz","15-24 años","Hombres",030030001,4.631997727
2022,"Baja California Sur","La Paz","15-24 años","Mujeres",030030001,3.796006736
2021,"Baja California Sur","La Paz","15-24 años","Mujeres",030030001,5.897666967
2020,"Baja California Sur","La Paz","15-24 años","Mujeres",030030001,6.31646634
2019,"Baja California Sur","La Paz","15-24 años","Mujeres",030030001,6.248805656
2018,"Baja California Sur","La Paz","15-24 años","Mujeres",030030001,4.802221312
2017,"Baja California Sur","La Paz","15-24 años","Mujeres",030030001,6.107232749
2022,"Baja California Sur","La Paz","15-19 años","Total",030030001,2.047976143
2021,"Baja California Sur","La Paz","15-19 años","Total",030030001,3.099699283
2020,"Baja California Sur","La Paz","15-19 años","Total",030030001,2.956726062
2019,"Baja California Sur","La Paz","15-19 años","Total",030030001,3.069297016
2018,"Baja California Sur","La Paz","15-19 años","Total",030030001,3.407244576
2017,"Baja California Sur","La Paz","15-19 años","Total",030030001,3.455453789
2022,"Baja California Sur","La Paz","15-19 años","Hombres",030030001,2.094886014
2021,"Baja California Sur","La Paz","15-19 años","Hombres",030030001,3.19575061
2020,"Baja California Sur","La Paz","15-19 años","Hombres",030030001,3.22071654
2019,"Baja California Sur","La Paz","15-19 años","Hombres",030030001,2.287646708
2018,"Baja California Sur","La Paz","15-19 años","Hombres",030030001,3.896364732
2017,"Baja California Sur","La Paz","15-19 años","Hombres",030030001,4.162751363
2022,"Baja California Sur","La Paz","15-19 años","Mujeres",030030001,2.001223455
2021,"Baja California Sur","La Paz","15-19 años","Mujeres",030030001,2.990820255
2020,"Baja California Sur","La Paz","15-19 años","Mujeres",030030001,2.66210897
2019,"Baja California Sur","La Paz","15-19 años","Mujeres",030030001,3.861665658
2018,"Baja California Sur","La Paz","15-19 años","Mujeres",030030001,2.963165573
2017,"Baja California Sur","La Paz","15-19 años","Mujeres",030030001,2.7696793
2022,"Baja California Sur","La Paz","20-24 años","Total",030030001,5.171336319
2021,"Baja California Sur","La Paz","20-24 años","Total",030030001,7.598385469
2020,"Baja California Sur","La Paz","20-24 años","Total",030030001,8.78477306
2019,"Baja California Sur","La Paz","20-24 años","Total",030030001,7.088150641
2018,"Baja California Sur","La Paz","20-24 años","Total",030030001,5.574023221
2017,"Baja California Sur","La Paz","20-24 años","Total",030030001,7.381276761
2022,"Baja California Sur","La Paz","20-24 años","Hombres",030030001,4.39148073
2021,"Baja California Sur","La Paz","20-24 años","Hombres",030030001,6.324546457
2020,"Baja California Sur","La Paz","20-24 años","Hombres",030030001,7.917059378
2019,"Baja California Sur","La Paz","20-24 años","Hombres",030030001,5.566684238
2018,"Baja California Sur","La Paz","20-24 años","Hombres",030030001,4.387493593
2017,"Baja California Sur","La Paz","20-24 años","Hombres",030030001,5.109349632
2022,"Baja California Sur","La Paz","20-24 años","Mujeres",030030001,5.993792144
2021,"Baja California Sur","La Paz","20-24 años","Mujeres",030030001,8.889566189
2020,"Baja California Sur","La Paz","20-24 años","Mujeres",030030001,9.656347629
2019,"Baja California Sur","La Paz","20-24 años","Mujeres",030030001,8.399164624
2018,"Baja California Sur","La Paz","20-24 años","Mujeres",030030001,6.635760385
2017,"Baja California Sur","La Paz","20-24 años","Mujeres",030030001,9.741097113
2022,"Campeche",,"15-24 años","Total",04,4.279390371
2021,"Campeche",,"15-24 años","Total",04,5.282424053
2020,"Campeche",,"15-24 años","Total",04,6.000139582
2019,"Campeche",,"15-24 años","Total",04,5.524744576
2018,"Campeche",,"15-24 años","Total",04,5.81379342
2017,"Campeche",,"15-24 años","Total",04,5.29168309
2022,"Campeche",,"15-24 años","Hombres",04,2.947318403
2021,"Campeche",,"15-24 años","Hombres",04,3.680933649
2020,"Campeche",,"15-24 años","Hombres",04,4.39072521
2019,"Campeche",,"15-24 años","Hombres",04,3.52158786
2018,"Campeche",,"15-24 años","Hombres",04,3.497433197
2017,"Campeche",,"15-24 años","Hombres",04,3.268802733
2022,"Campeche",,"15-24 años","Mujeres",04,5.607721372
2021,"Campeche",,"15-24 años","Mujeres",04,6.884331761
2020,"Campeche",,"15-24 años","Mujeres",04,7.619653768
2019,"Campeche",,"15-24 años","Mujeres",04,7.538336536
2018,"Campeche",,"15-24 años","Mujeres",04,8.111672608
2017,"Campeche",,"15-24 años","Mujeres",04,7.378842869
2022,"Campeche",,"15-19 años","Total",04,1.982262704
2021,"Campeche",,"15-19 años","Total",04,2.875092387
2020,"Campeche",,"15-19 años","Total",04,3.340450192
2019,"Campeche",,"15-19 años","Total",04,3.614102012
2018,"Campeche",,"15-19 años","Total",04,3.559076904
2017,"Campeche",,"15-19 años","Total",04,3.29753036
2022,"Campeche",,"15-19 años","Hombres",04,1.823355068
2021,"Campeche",,"15-19 años","Hombres",04,2.633622991
2020,"Campeche",,"15-19 años","Hombres",04,2.13335931
2019,"Campeche",,"15-19 años","Hombres",04,2.604927452
2018,"Campeche",,"15-19 años","Hombres",04,2.723493241
2017,"Campeche",,"15-19 años","Hombres",04,2.442388224
2022,"Campeche",,"15-19 años","Mujeres",04,2.144674664
2021,"Campeche",,"15-19 años","Mujeres",04,3.123905758
2020,"Campeche",,"15-19 años","Mujeres",04,4.554678141
2019,"Campeche",,"15-19 años","Mujeres",04,4.643061534
2018,"Campeche",,"15-19 años","Mujeres",04,4.41456782
2017,"Campeche",,"15-19 años","Mujeres",04,4.185599668
2022,"Campeche",,"20-24 años","Total",04,6.777628612
2021,"Campeche",,"20-24 años","Total",04,7.983634655
2020,"Campeche",,"20-24 años","Total",04,8.882044232
2019,"Campeche",,"20-24 años","Total",04,7.619702547
2018,"Campeche",,"20-24 años","Total",04,8.268525111
2017,"Campeche",,"20-24 años","Total",04,7.409113074
2022,"Campeche",,"20-24 años","Hombres",04,4.20161397
2021,"Campeche",,"20-24 años","Hombres",04,4.893748595
2020,"Campeche",,"20-24 años","Hombres",04,6.830565134
2019,"Campeche",,"20-24 años","Hombres",04,4.541750421
2018,"Campeche",,"20-24 años","Hombres",04,4.368471035
2017,"Campeche",,"20-24 años","Hombres",04,4.150065513
2022,"Campeche",,"20-24 años","Mujeres",04,9.278668311
2021,"Campeche",,"20-24 años","Mujeres",04,10.97574241
2020,"Campeche",,"20-24 años","Mujeres",04,10.94911833
2019,"Campeche",,"20-24 años","Mujeres",04,10.65117275
2018,"Campeche",,"20-24 años","Mujeres",04,12.01858516
2017,"Campeche",,"20-24 años","Mujeres",04,10.75428195
2022,"Campeche","Campeche","15-24 años","Total",040020001,5.046286119
2021,"Campeche","Campeche","15-24 años","Total",040020001,5.624258013
2020,"Campeche","Campeche","15-24 años","Total",040020001,5.766755539
2019,"Campeche","Campeche","15-24 años","Total",040020001,5.800884123
2018,"Campeche","Campeche","15-24 años","Total",040020001,5.358029948
2017,"Campeche","Campeche","15-24 años","Total",040020001,5.517100473
2022,"Campeche","Campeche","15-24 años","Hombres",040020001,3.957180109
2021,"Campeche","Campeche","15-24 años","Hombres",040020001,4.107804829
2020,"Campeche","Campeche","15-24 años","Hombres",040020001,5.060784675
2019,"Campeche","Campeche","15-24 años","Hombres",040020001,4.69605437
2018,"Campeche","Campeche","15-24 años","Hombres",040020001,4.347416514
2017,"Campeche","Campeche","15-24 años","Hombres",040020001,3.844231154
2022,"Campeche","Campeche","15-24 años","Mujeres",040020001,6.29913007
2021,"Campeche","Campeche","15-24 años","Mujeres",040020001,7.103077675
2020,"Campeche","Campeche","15-24 años","Mujeres",040020001,6.469967421
2019,"Campeche","Campeche","15-24 años","Mujeres",040020001,6.898167674
2018,"Campeche","Campeche","15-24 años","Mujeres",040020001,6.382473149
2017,"Campeche","Campeche","15-24 años","Mujeres",040020001,5.92148037
2022,"Campeche","Campeche","15-19 años","Total",040020001,2.15043253
2021,"Campeche","Campeche","15-19 años","Total",040020001,3.01658383
2020,"Campeche","Campeche","15-19 años","Total",040020001,3.199789603
2019,"Campeche","Campeche","15-19 años","Total",040020001,2.725063102
2018,"Campeche","Campeche","15-19 años","Total",040020001,3.080091972
2017,"Campeche","Campeche","15-19 años","Total",040020001,3.112394801
2022,"Campeche","Campeche","15-19 años","Hombres",040020001,2.243849689
2021,"Campeche","Campeche","15-19 años","Hombres",040020001,2.149288411
2020,"Campeche","Campeche","15-19 años","Hombres",040020001,2.990941719
2019,"Campeche","Campeche","15-19 años","Hombres",040020001,2.230517965
2018,"Campeche","Campeche","15-19 años","Hombres",040020001,3.234812747
2017,"Campeche","Campeche","15-19 años","Hombres",040020001,3.148410609
2022,"Campeche","Campeche","15-19 años","Mujeres",040020001,2.050405809
2021,"Campeche","Campeche","15-19 años","Mujeres",040020001,3.913130504
2020,"Campeche","Campeche","15-19 años","Mujeres",040020001,3.419726422
2019,"Campeche","Campeche","15-19 años","Mujeres",040020001,3.2212754
2018,"Campeche","Campeche","15-19 años","Mujeres",040020001,2.936409572
2017,"Campeche","Campeche","15-19 años","Mujeres",040020001,3.077526218
2022,"Campeche","Campeche","20-24 años","Total",040020001,7.939453125
2021,"Campeche","Campeche","20-24 años","Total",040020001,8.258750994
2020,"Campeche","Campeche","20-24 años","Total",040020001,8.596694694
2019,"Campeche","Campeche","20-24 años","Total",040020001,8.914967113
2018,"Campeche","Campeche","20-24 años","Total",040020001,7.58050194
2017,"Campeche","Campeche","20-24 años","Total",040020001,6.672356662
2022,"Campeche","Campeche","20-24 años","Hombres",040020001,5.723843152
2021,"Campeche","Campeche","20-24 años","Hombres",040020001,6.20782726
2020,"Campeche","Campeche","20-24 años","Hombres",040020001,7.47952866
2019,"Campeche","Campeche","20-24 años","Hombres",040020001,7.218562017
2018,"Campeche","Campeche","20-24 años","Hombres",040020001,5.413131686
2017,"Campeche","Campeche","20-24 años","Hombres",040020001,4.523010073
2022,"Campeche","Campeche","20-24 años","Mujeres",040020001,10.393085
2021,"Campeche","Campeche","20-24 años","Mujeres",040020001,10.14409772
2020,"Campeche","Campeche","20-24 años","Mujeres",040020001,9.644194757
2019,"Campeche","Campeche","20-24 años","Mujeres",040020001,10.59099437
2018,"Campeche","Campeche","20-24 años","Mujeres",040020001,9.806708357
2017,"Campeche","Campeche","20-24 años","Mujeres",040020001,8.89501634
2022,"Campeche","Ciudad del Carmen","15-24 años","Total",040030001,3.900844284
2021,"Campeche","Ciudad del Carmen","15-24 años","Total",040030001,4.472704715
2020,"Campeche","Ciudad del Carmen","15-24 años","Total",040030001,4.811225136
2019,"Campeche","Ciudad del Carmen","15-24 años","Total",040030001,
2018,"Campeche","Ciudad del Carmen","15-24 años","Total",040030001,
2017,"Campeche","Ciudad del Carmen","15-24 años","Total",040030001,
2022,"Campeche","Ciudad del Carmen","15-24 años","Hombres",040030001,3.124211058
2021,"Campeche","Ciudad del Carmen","15-24 años","Hombres",040030001,3.342016647
2020,"Campeche","Ciudad del Carmen","15-24 años","Hombres",040030001,3.259712613
2019,"Campeche","Ciudad del Carmen","15-24 años","Hombres",040030001,
2018,"Campeche","Ciudad del Carmen","15-24 años","Hombres",040030001,
2017,"Campeche","Ciudad del Carmen","15-24 años","Hombres",040030001,
2022,"Campeche","Ciudad del Carmen","15-24 años","Mujeres",040030001,4.692887243
2021,"Campeche","Ciudad del Carmen","15-24 años","Mujeres",040030001,5.557575758
2020,"Campeche","Ciudad del Carmen","15-24 años","Mujeres",040030001,6.2216579
2019,"Campeche","Ciudad del Carmen","15-24 años","Mujeres",040030001,
2018,"Campeche","Ciudad del Carmen","15-24 años","Mujeres",040030001,
2017,"Campeche","Ciudad del Carmen","15-24 años","Mujeres",040030001,
2022,"Campeche","Ciudad del Carmen","15-19 años","Total",040030001,2.964892693
2021,"Campeche","Ciudad del Carmen","15-19 años","Total",040030001,1.789859499
2020,"Campeche","Ciudad del Carmen","15-19 años","Total",040030001,3.236303396
2019,"Campeche","Ciudad del Carmen","15-19 años","Total",040030001,
2018,"Campeche","Ciudad del Carmen","15-19 años","Total",040030001,
2017,"Campeche","Ciudad del Carmen","15-19 años","Total",040030001,
2022,"Campeche","Ciudad del Carmen","15-19 años","Hombres",040030001,2.56080449
2021,"Campeche","Ciudad del Carmen","15-19 años","Hombres",040030001,1.613889229
2020,"Campeche","Ciudad del Carmen","15-19 años","Hombres",040030001,2.052861175
2019,"Campeche","Ciudad del Carmen","15-19 años","Hombres",040030001,
2018,"Campeche","Ciudad del Carmen","15-19 años","Hombres",040030001,
2017,"Campeche","Ciudad del Carmen","15-19 años","Hombres",040030001,
2022,"Campeche","Ciudad del Carmen","15-19 años","Mujeres",040030001,3.421400264
2021,"Campeche","Ciudad del Carmen","15-19 años","Mujeres",040030001,1.977780491
