Year,Entidad federativa,Principales ciudades,"Habilidades para uso de PC",GeoCode,Value
2016 P/,"Veracruz de Ignacio de la Llave",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",30,15.7932734756903
2018,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Copiar archivos entre carpetas",300390001,42.1822233715659
2017,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Copiar archivos entre carpetas",300390001,38.6705092891277
2016 P/,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Copiar archivos entre carpetas",300390001,41.0353383837015
2018,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear archivos de texto",300390001,43.5649852444553
2017,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear archivos de texto",300390001,41.2152164758877
2016 P/,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear archivos de texto",300390001,42.663482121774
2018,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear hojas de cálculo",300390001,32.9972770695792
2017,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear hojas de cálculo",300390001,30.7435551726669
2016 P/,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear hojas de cálculo",300390001,29.9271090190492
2018,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear presentaciones",300390001,38.2237062277526
2017,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear presentaciones",300390001,33.7804373944856
2016 P/,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear presentaciones",300390001,35.2694798533664
2018,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear / usar base de datos",300390001,24.0108460859777
2017,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear / usar base de datos",300390001,22.060181339844195
2016 P/,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Crear / usar base de datos",300390001,27.3308275042484
2018,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Descargar contenidos de Internet (música, videos, documentos, etcétera)",300390001,45.9794943563844
2017,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Descargar contenidos de Internet (música, videos, documentos, etcétera)",300390001,43.727472561435
2016 P/,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Descargar contenidos de Internet (música, videos, documentos, etcétera)",300390001,44.6825971331354
2018,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Enviar y recibir correo electrónico",300390001,41.8787459308163
2017,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Enviar y recibir correo electrónico",300390001,39.6567909724127
2016 P/,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Enviar y recibir correo electrónico",300390001,42.3832215258718
2018,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",300390001,28.2150354437312
2017,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",300390001,29.394516536540305
2016 P/,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",300390001,26.8384359600667
2018,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Copiar archivos entre carpetas",300870001,47.4360814512958
2017,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Copiar archivos entre carpetas",300870001,47.915415138881905
2016 P/,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Copiar archivos entre carpetas",300870001,48.98466152180091
2018,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear archivos de texto",300870001,49.6614516702758
2017,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear archivos de texto",300870001,52.074940981465694
2016 P/,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear archivos de texto",300870001,51.2515779558236
2018,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear hojas de cálculo",300870001,37.3037615787689
2017,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear hojas de cálculo",300870001,37.6655783816364
2016 P/,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear hojas de cálculo",300870001,37.3469836746987
2018,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear presentaciones",300870001,42.4688337920117
2017,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear presentaciones",300870001,43.0798131498317
2016 P/,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear presentaciones",300870001,43.5468815748159
2018,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear / usar base de datos",300870001,28.920244046021804
2017,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear / usar base de datos",300870001,31.5975689386709
2016 P/,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Crear / usar base de datos",300870001,34.2026063237848
2018,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Descargar contenidos de Internet (música, videos, documentos, etcétera)",300870001,50.1812871701104
2017,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Descargar contenidos de Internet (música, videos, documentos, etcétera)",300870001,51.7410216485007
2016 P/,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Descargar contenidos de Internet (música, videos, documentos, etcétera)",300870001,53.6494300135208
2018,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Enviar y recibir correo electrónico",300870001,48.9758262971445
2017,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Enviar y recibir correo electrónico",300870001,51.7410216485007
2016 P/,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Enviar y recibir correo electrónico",300870001,50.1103234088545
2018,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",300870001,34.8235700363406
2017,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",300870001,33.1096489025064
2016 P/,"Veracruz de Ignacio de la Llave","Xalapa-Enríquez","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",300870001,34.3897182427713
2018,"Veracruz de Ignacio de la Llave","Veracruz","Copiar archivos entre carpetas",301930001,41.0274100518443
2017,"Veracruz de Ignacio de la Llave","Veracruz","Copiar archivos entre carpetas",301930001,43.6602876378982
2016 P/,"Veracruz de Ignacio de la Llave","Veracruz","Copiar archivos entre carpetas",301930001,45.4034319440627
2018,"Veracruz de Ignacio de la Llave","Veracruz","Crear archivos de texto",301930001,43.28176681313969
2017,"Veracruz de Ignacio de la Llave","Veracruz","Crear archivos de texto",301930001,44.83155982995461
2016 P/,"Veracruz de Ignacio de la Llave","Veracruz","Crear archivos de texto",301930001,47.39823758203081
2018,"Veracruz de Ignacio de la Llave","Veracruz","Crear hojas de cálculo",301930001,33.284869138958
2017,"Veracruz de Ignacio de la Llave","Veracruz","Crear hojas de cálculo",301930001,37.0980924951417
2016 P/,"Veracruz de Ignacio de la Llave","Veracruz","Crear hojas de cálculo",301930001,34.7200763356367
2018,"Veracruz de Ignacio de la Llave","Veracruz","Crear presentaciones",301930001,36.3544739088225
2017,"Veracruz de Ignacio de la Llave","Veracruz","Crear presentaciones",301930001,39.253438053008104
2016 P/,"Veracruz de Ignacio de la Llave","Veracruz","Crear presentaciones",301930001,38.5934147875019
2018,"Veracruz de Ignacio de la Llave","Veracruz","Crear / usar base de datos",301930001,24.1961349033263
2017,"Veracruz de Ignacio de la Llave","Veracruz","Crear / usar base de datos",301930001,25.5578354418404
2016 P/,"Veracruz de Ignacio de la Llave","Veracruz","Crear / usar base de datos",301930001,28.964571544122105
2018,"Veracruz de Ignacio de la Llave","Veracruz","Descargar contenidos de Internet (música, videos, documentos, etcétera)",301930001,47.2816062947889
2017,"Veracruz de Ignacio de la Llave","Veracruz","Descargar contenidos de Internet (música, videos, documentos, etcétera)",301930001,48.443551101247095
2016 P/,"Veracruz de Ignacio de la Llave","Veracruz","Descargar contenidos de Internet (música, videos, documentos, etcétera)",301930001,51.0734698907099
2018,"Veracruz de Ignacio de la Llave","Veracruz","Enviar y recibir correo electrónico",301930001,44.182213023286
2017,"Veracruz de Ignacio de la Llave","Veracruz","Enviar y recibir correo electrónico",301930001,45.767398866880995
2016 P/,"Veracruz de Ignacio de la Llave","Veracruz","Enviar y recibir correo electrónico",301930001,46.6660031532684
2018,"Veracruz de Ignacio de la Llave","Veracruz","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",301930001,29.530283175978997
2017,"Veracruz de Ignacio de la Llave","Veracruz","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",301930001,31.3078017088291
2016 P/,"Veracruz de Ignacio de la Llave","Veracruz","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",301930001,29.5541505922647
2018,"Yucatán",,"Copiar archivos entre carpetas",31,37.1721159964087
2017,"Yucatán",,"Copiar archivos entre carpetas",31,34.128435904166096
2016 P/,"Yucatán",,"Copiar archivos entre carpetas",31,37.6207637321625
2018,"Yucatán",,"Crear archivos de texto",31,39.5236813845933
2017,"Yucatán",,"Crear archivos de texto",31,36.3747518365866
2016 P/,"Yucatán",,"Crear archivos de texto",31,38.1217938803559
2018,"Yucatán",,"Crear hojas de cálculo",31,29.37286392226
2017,"Yucatán",,"Crear hojas de cálculo",31,26.4121879018879
2016 P/,"Yucatán",,"Crear hojas de cálculo",31,25.691270043663
2018,"Yucatán",,"Crear presentaciones",31,34.0846458920663
2017,"Yucatán",,"Crear presentaciones",31,31.4949394425533
2016 P/,"Yucatán",,"Crear presentaciones",31,32.2001099721345
2018,"Yucatán",,"Crear / usar base de datos",31,23.0071447792311
2017,"Yucatán",,"Crear / usar base de datos",31,20.296397564122202
2016 P/,"Yucatán",,"Crear / usar base de datos",31,23.9652351494943
2018,"Yucatán",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",31,40.1293655204674
2017,"Yucatán",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",31,38.875438434698204
2016 P/,"Yucatán",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",31,40.8534065239443
2018,"Yucatán",,"Enviar y recibir correo electrónico",31,34.8586762165112
2017,"Yucatán",,"Enviar y recibir correo electrónico",31,32.6581531878928
2016 P/,"Yucatán",,"Enviar y recibir correo electrónico",31,33.3235223981581
2018,"Yucatán",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",31,25.3067527091564
2017,"Yucatán",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",31,22.937950785863496
2016 P/,"Yucatán",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",31,23.3999597561991
2018,"Yucatán","Mérida","Copiar archivos entre carpetas",310500001,47.1959284429952
2017,"Yucatán","Mérida","Copiar archivos entre carpetas",310500001,44.4795596713868
2016 P/,"Yucatán","Mérida","Copiar archivos entre carpetas",310500001,48.06792083432689
2018,"Yucatán","Mérida","Crear archivos de texto",310500001,49.52661038815919
2017,"Yucatán","Mérida","Crear archivos de texto",310500001,46.3379105623336
2016 P/,"Yucatán","Mérida","Crear archivos de texto",310500001,48.9257162937212
2018,"Yucatán","Mérida","Crear hojas de cálculo",310500001,38.4832231127907
2017,"Yucatán","Mérida","Crear hojas de cálculo",310500001,35.5135397782024
2016 P/,"Yucatán","Mérida","Crear hojas de cálculo",310500001,35.3137301657024
2018,"Yucatán","Mérida","Crear presentaciones",310500001,43.3315047897683
2017,"Yucatán","Mérida","Crear presentaciones",310500001,40.4045600797034
2016 P/,"Yucatán","Mérida","Crear presentaciones",310500001,42.2003572578992
2018,"Yucatán","Mérida","Crear / usar base de datos",310500001,30.7117097898191
2017,"Yucatán","Mérida","Crear / usar base de datos",310500001,27.620780048018002
2016 P/,"Yucatán","Mérida","Crear / usar base de datos",310500001,31.899595470271
2018,"Yucatán","Mérida","Descargar contenidos de Internet (música, videos, documentos, etcétera)",310500001,50.87932628328199
2017,"Yucatán","Mérida","Descargar contenidos de Internet (música, videos, documentos, etcétera)",310500001,50.026642657651
2016 P/,"Yucatán","Mérida","Descargar contenidos de Internet (música, videos, documentos, etcétera)",310500001,52.890484138836904
2018,"Yucatán","Mérida","Enviar y recibir correo electrónico",310500001,47.179268379402494
2017,"Yucatán","Mérida","Enviar y recibir correo electrónico",310500001,44.5085501494439
2016 P/,"Yucatán","Mérida","Enviar y recibir correo electrónico",310500001,46.3510749112084
2018,"Yucatán","Mérida","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",310500001,33.2369284531537
2017,"Yucatán","Mérida","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",310500001,31.064828425367896
2016 P/,"Yucatán","Mérida","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",310500001,32.8570591901875
2018,"Zacatecas",,"Copiar archivos entre carpetas",32,27.09972611658
2017,"Zacatecas",,"Copiar archivos entre carpetas",32,25.109815986679497
2016 P/,"Zacatecas",,"Copiar archivos entre carpetas",32,27.1430298375857
2018,"Zacatecas",,"Crear archivos de texto",32,30.318066764696
2017,"Zacatecas",,"Crear archivos de texto",32,27.843013877369902
2016 P/,"Zacatecas",,"Crear archivos de texto",32,32.3572119350343
2018,"Zacatecas",,"Crear hojas de cálculo",32,20.326232756008
2017,"Zacatecas",,"Crear hojas de cálculo",32,18.716225658773
2016 P/,"Zacatecas",,"Crear hojas de cálculo",32,19.2720510851324
2018,"Zacatecas",,"Crear presentaciones",32,24.8492378408109
2017,"Zacatecas",,"Crear presentaciones",32,22.918692980836
2016 P/,"Zacatecas",,"Crear presentaciones",32,24.476206729812002
2018,"Zacatecas",,"Crear / usar base de datos",32,15.3208448854516
2017,"Zacatecas",,"Crear / usar base de datos",32,14.2617872670339
2016 P/,"Zacatecas",,"Crear / usar base de datos",32,17.1476519612026
2018,"Zacatecas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",32,32.1549237279574
2017,"Zacatecas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",32,28.768312320528604
2016 P/,"Zacatecas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",32,30.7216201609921
2018,"Zacatecas",,"Enviar y recibir correo electrónico",32,26.7721043001942
2017,"Zacatecas",,"Enviar y recibir correo electrónico",32,25.0751945437168
2016 P/,"Zacatecas",,"Enviar y recibir correo electrónico",32,25.741530847341902
2018,"Zacatecas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",32,16.4939695136324
2017,"Zacatecas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",32,15.644467977974301
2016 P/,"Zacatecas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",32,15.9648860824302
2018,"Zacatecas","Zacatecas","Copiar archivos entre carpetas",320560001,51.3787477384337
2017,"Zacatecas","Zacatecas","Copiar archivos entre carpetas",320560001,46.315476141933296
2016 P/,"Zacatecas","Zacatecas","Copiar archivos entre carpetas",320560001,52.4622742640389
2018,"Zacatecas","Zacatecas","Crear archivos de texto",320560001,55.0396581804084
2017,"Zacatecas","Zacatecas","Crear archivos de texto",320560001,51.7089242462547
2016 P/,"Zacatecas","Zacatecas","Crear archivos de texto",320560001,54.72169539045111
2018,"Zacatecas","Zacatecas","Crear hojas de cálculo",320560001,42.4798882140088
2017,"Zacatecas","Zacatecas","Crear hojas de cálculo",320560001,37.7321176633692
2016 P/,"Zacatecas","Zacatecas","Crear hojas de cálculo",320560001,40.1443060938402
2018,"Zacatecas","Zacatecas","Crear presentaciones",320560001,49.4136081674851
